spike_times,spike_values,unit
0.9169,6.2025151740040245,unit_1
0.9249,5.9283398370151374,unit_1
0.9315,6.4602135461001025,unit_1
0.9379,5.576586584670012,unit_1
0.9445,5.781519864826654,unit_1
0.9531666666666666,5.344808697717577,unit_1
0.974,5.704619628639787,unit_1
0.9832666666666666,5.569534455985402,unit_1
0.991,6.4192149925890725,unit_1
0.999,4.9156657986609815,unit_1
1.0062,6.082173200332789,unit_1
1.014,5.562063101691467,unit_1
1.022066666666667,4.6642072644465875,unit_1
1.030433333333333,5.211437634228888,unit_1
1.0539666666666667,5.986328788230991,unit_1
1.0624,5.371843743833524,unit_1
1.0694333333333337,4.897237352534161,unit_1
1.0769333333333333,5.94803039325743,unit_1
1.0851,5.7878002717387105,unit_1
1.0920666666666667,6.040057922233437,unit_1
1.0995,5.884509217091623,unit_1
1.1074333333333335,6.28124883277066,unit_2
1.1143,5.4087659434507165,unit_1
1.1217666666666668,5.458678970676735,unit_1
1.1294333333333335,4.838221433873521,unit_1
1.1382333333333334,5.162656655082025,unit_1
1.1491333333333331,4.813102012276967,unit_1
1.1617666666666668,5.774440696406649,unit_1
1.169,4.95835338941397,unit_1
1.1761666666666668,5.4616314446026415,unit_1
1.1831666666666667,5.320447926719743,unit_1
1.1904666666666668,5.43007785324865,unit_1
1.1990333333333334,5.451873996709105,unit_1
1.2283000000000002,5.316683056462299,unit_1
1.235933333333333,4.985655865116066,unit_1
1.2630333333333337,5.370870015401613,unit_1
1.2721,5.111538413073575,unit_1
1.2797333333333334,5.738026621685492,unit_1
1.2889333333333337,5.063138262040115,unit_1
1.2959,5.1502110383868915,unit_1
1.3039333333333334,5.204613434440427,unit_1
1.3115,7.280302574301758,unit_2
1.3364666666666667,5.634221305210958,unit_1
1.3452333333333335,5.381861835396255,unit_1
1.3538666666666668,5.6146878445281985,unit_1
1.3635666666666668,4.9260763765184805,unit_1
1.3715333333333335,5.022875742628288,unit_1
1.3804,5.06520077757035,unit_1
1.3884333333333334,5.4891424912350155,unit_1
1.3960333333333337,5.913517954150648,unit_1
1.4041666666666668,4.585276180885434,unit_1
1.4339333333333335,5.270402710723172,unit_1
1.4429,4.113794776775272,unit_1
1.4502333333333337,4.9723851262067695,unit_1
1.4613,4.752741471869275,unit_1
1.4695,4.247599297952289,unit_1
1.4775666666666667,5.382564138551863,unit_1
1.5009,5.054389204029435,unit_1
1.5103666666666669,5.173753816514444,unit_1
1.5183666666666669,5.476673975741656,unit_1
1.5284,4.919248739649253,unit_1
1.5362,5.1549822025899115,unit_1
1.544166666666667,5.163680696023462,unit_1
1.554533333333333,4.399570026200946,unit_1
1.5825333333333331,5.506750451249303,unit_1
1.5913000000000002,5.181739728381643,unit_1
1.6015,5.4065816215225295,unit_1
1.6103666666666667,5.085924067622363,unit_1
1.6203333333333334,4.499542959951775,unit_1
1.6293666666666669,5.312446144730709,unit_1
1.6399666666666668,4.939627679919092,unit_1
1.6521,5.175143728705851,unit_1
1.6624333333333334,5.115576331420186,unit_1
1.6883666666666668,5.188274357209912,unit_1
1.7011333333333334,5.519738543520607,unit_1
1.7100666666666668,5.540143544881013,unit_1
1.7186333333333337,5.4154772286560595,unit_1
1.7301000000000002,5.037545729677346,unit_1
1.7390666666666668,4.78668731013955,unit_1
1.7486000000000002,5.115754002010298,unit_1
1.7562,4.642563836977957,unit_1
1.766133333333333,4.640691065883977,unit_1
1.7977666666666667,5.317222732268897,unit_1
1.8068666666666668,4.7605786725894745,unit_1
1.8174,4.971574259331104,unit_1
1.8256,4.646392739483801,unit_1
1.8334666666666668,5.749242030005775,unit_1
1.8455333333333337,4.697713100555627,unit_1
1.8542,4.5155417216991465,unit_1
1.8673333333333335,4.795018028255055,unit_1
1.8761333333333337,4.665729955792307,unit_1
1.8860666666666668,4.682069503662018,unit_1
1.8966,3.998694555808006,unit_1
1.9066333333333336,4.405699226393714,unit_1
1.917,4.3158344644133955,unit_1
1.9269,4.059849104185107,unit_1
1.9371,4.844218032891556,unit_1
1.9831,4.720019834719308,unit_1
1.9924333333333335,4.424024877285248,unit_1
2.0003,5.026540653767056,unit_1
2.010466666666667,5.411947602756317,unit_1
2.023066666666667,4.939156623759206,unit_1
2.0335666666666667,4.158249235058153,unit_1
2.045733333333333,4.292946764357806,unit_1
2.056233333333333,3.646695846324088,unit_1
2.0932,5.105417484599426,unit_1
